gene,log2FC_tumor_vs_normal,pvalue,FDR
TMEM132A,-2.2540330819789913,9.426172470939202e-12,3.323635338963791e-09
AP2B1,0.11001281779373695,0.6001278546437054,0.7112075961217756
TAC1,1.7234608912294103,1.3541427340522211e-08,1.1246099449992372e-06
ZNF263,-0.1178058992229376,0.47519844441811876,0.6048855745085409
CX3CL1,0.20055055242206699,0.5856474912057816,0.6989392142795816
SPATA20,-0.06525640054030202,0.8032797362657678,0.8680807496443442
CACNA1G,1.9981288073437362,1.4810178188030818e-12,6.922208400535892e-10
TNFRSF12A,-1.7125664875354634,4.022972967548674e-05,0.0006994265631643014
DLX6,-0.19593940493780682,0.5229113674733158,0.6462595414757533
MAP3K9,-0.21829628087138309,0.22652634025613888,0.3558849878065096
RALA,-0.07792271730712086,0.6531831656853575,0.7542040252754404
BAIAP2L1,-0.7845293669962765,1.9758882967728616e-05,0.00040357116858273347
KDM7A,0.01039504994318552,0.9701678309322459,0.9829821065777515
ETV1,0.5213970535664143,0.05469745263947087,0.12828530890475104
AGK,-0.1673546588934074,0.4805611689217325,0.6098963357532824
ALDH3B1,-0.4354544223781258,0.012314673026485284,0.047715499997359016
TTC22,-0.17896940135066286,0.4212830676060797,0.5534314068074377
PHTF2,-0.02616307425280695,0.867028745869261,0.9136715464807261
CCL26,0.0183444322583296,0.9329841612438923,0.9589891920769061
FARP2,0.3947688640779967,0.017963472675152848,0.061191504038173215
USH1C,0.5151208386874657,0.033481277571606086,0.09197291236969578
GGCT,-0.2868293420821315,0.3494938993748228,0.4839278410366442
DBF4,-0.510436305795765,0.03974149186343248,0.1038113469549345
TBXA2R,0.47891162738274673,0.1835209552677984,0.30510241277228317
IFRD1,0.3481232508609633,0.2382741532791238,0.3698226838059951
LGALS14,0.2095870285166774,0.14398687248920639,0.25652408148994504
COX10,0.23503367627929483,0.13976994381751576,0.2511709707342347
GTF2IRD1,-0.7824879552897981,0.00010526572097076871,0.0014550415818916848
PAF1,0.05095923499709354,0.8520886259803723,0.9033606150067687
VPS41,0.12853791099708456,0.5430848900056797,0.6627152470755404
ARHGAP44,0.3280727911757997,0.1091442606207285,0.2097916363767599
ELAC2,-0.26242045597225694,0.0992800288626677,0.19546728253153364
SCIN,0.33298667610919885,0.1379591269767619,0.24910085997689224
ARSD,-0.23259801393158064,0.15880294234903378,0.2752175379953935
PNPLA4,0.4717432126469272,0.04330835608816321,0.11023446563575282
MYH13,0.1441702134604127,0.22641977557080872,0.35583664388611136
ADIPOR2,-0.08922779800053648,0.7116630830711841,0.7999424264917816
CDKL3,0.5316069407424484,0.06082799886345909,0.1382900520806386
UPP2,0.526147981415632,0.0012036426593411067,0.008835211894608314
PRSS21,0.41620002818779955,0.21230408011884888,0.33930507261741294
MARK4,-0.23883252879406847,0.3296794398367695,0.46445196431895686
PROM1,-0.8384076035012606,0.06606385317131948,0.14651857438062005
CCDC124,-0.4515595526533076,0.08900563944228063,0.18078174244678685
CEACAM21,0.0841594031589672,0.7612333997047682,0.8374562398348009
PAFAH1B1,-0.059352503263421674,0.7823174678289144,0.8530888224485048
NOS2,0.1985444265600818,0.18117367056225114,0.3020513007847469
DNAH9,0.7579951765928186,0.005307945720796731,0.02639360514531396
KIAA0100,-0.26660962361526064,0.1829271029614145,0.3044190540132905
SLC13A2,0.9702978495819305,0.0023001478898425913,0.01418029092622085
GAS7,1.2552177708471097,1.9574585412327547e-07,9.835250440423977e-06
TRAPPC6A,-1.2382858942201724,0.002368726773429771,0.014495118191882114
MATK,-0.055912979193332824,0.8364111811082197,0.8923335435294633
CEACAM7,0.25188076605746407,0.2590622968620749,0.39284664387447354
CD79B,-0.004079384099316297,0.990774568688602,0.9952634799116327
SCN4A,1.0759529253072806,5.348977843663197e-06,0.00014488376914008482
ST7L,-0.3978048588741001,0.08038194315343118,0.16851113940728696
TKTL1,0.858473473657587,0.015211753989797466,0.05482964172621946
PAX6,-0.24618254179042864,0.5140730040440542,0.6387140971363379
RPUSD1,-1.2661717626236282,1.458808530071844e-05,0.0003197288313782325
RHBDF1,-0.27840685711716606,0.24276121795330033,0.37476111517208927
LUC7L,-0.20018893948860317,0.26043673423365005,0.39438347533362705
CACNA2D2,0.8433406381722834,9.240491931729087e-06,0.00022108977005225143
BAIAP3,0.5456554525101875,0.03630744829668146,0.09741333044404987
TSR3,-1.1312087513848668,0.00036911959056734796,0.0037223108535988756
PIGQ,-0.9250520923853545,0.00018342766501857418,0.0022256518930615396
CRAMP1L,-0.9226859879957856,0.0018014621694895925,0.011862970734731923
TEAD3,-0.6239626309283843,0.06557347797894172,0.1457365653456564
SELE,0.6383089335141654,0.015417944560878334,0.05521558264157748
DNAJC11,-0.45232152331992337,0.05561091326381717,0.129921129028793
FMO3,0.5995621708717875,0.014439095604058521,0.05304276063797627
MYLIP,0.24665947631641982,0.4108877910629738,0.544042613135493
NOX1,0.21761875292696714,0.01131855890226341,0.04496756496488217
E2F2,-0.7265355332112904,0.005094862123927169,0.025614210321968957
PSMB1,-0.6090462790811753,0.05383838503326995,0.12681096036527043
SYN1,0.2354485705598195,0.03421245163960884,0.09332272707014909
JARID2,-0.3019253738622898,0.23221400901653733,0.3623096786121113
CDKL5,-0.14287197944130758,0.4772614242031574,0.6066278841155489
CAMK1G,0.433826844347072,0.11636146914165663,0.2195280960113597
CDK11A,0.3389298463865007,0.04862327933307994,0.11873506098375577
NADK,-0.25364161789749673,0.3196327159118718,0.4565402831637268
TFAP2B,0.8848672877420198,0.06437952192109571,0.14395362203087533
TFAP2D,0.4946572016156498,0.04053177149927061,0.10523259292599323
DLEC1,0.5227642668660724,0.011887397380178613,0.04659868019857369
CYTH3,0.13038040089045833,0.6002427440200453,0.7112779771113551
ADAM22,0.974313698536937,9.286749466640647e-07,3.61715292210356e-05
SYPL1,-0.33919319626759625,0.20926916549232033,0.33597190072707944
CYB561,-1.4516280976801808,2.3047467881519527e-06,7.48316655061033e-05
SPAG9,0.6567088833412988,0.001538351034039932,0.010606442223716829
CELSR3,-0.845572979070081,0.0005499102902708783,0.004960546236025185
AASS,0.962923354002295,0.0032150283269511797,0.01820671719218507
PLEKHG6,-0.22605852650491265,0.44685432958546256,0.5781805392395948
SS18L2,-0.2821181557889041,0.2027837573446683,0.3288286717585986
MPND,-1.0142626958839904,0.0011038462798154934,0.008262547991506419
MGST1,-0.3065365934146733,0.2117640287930222,0.33861885906198574
CRY1,0.03769526446251348,0.9013485577829898,0.9369176785271544
PGLYRP1,0.2691806346699188,0.15914877521355794,0.27569624339228205
NFIX,-0.06271484185848308,0.8462695775760232,0.8994831017041046
ST3GAL1,-0.3268134995883356,0.1586734879779174,0.2751289587939077
MMP25,0.0011671150510790262,0.9952197844907754,0.9974505157329893
IL32,-1.2556536639717066,7.488835872841189e-05,0.0011367871855918596
PKD1,-0.2162884264942928,0.2487620171728714,0.3814755853151511
MAPK8IP2,-0.6012235749927513,0.015020921711508647,0.054335940345194525
MED24,-0.2039849797911506,0.42253764000212624,0.5543222822635222
RHOBTB2,0.4504117723958081,0.06242196197364772,0.1407266902402157
HEATR5B,0.2658728253221563,0.22008784123655079,0.3488151906925477
SEC62,0.4177826917006926,0.11112110263240305,0.21241372503011166
RPS20,-0.3015990670996338,0.1799541275198872,0.3006108303734618
CSDE1,0.10586157994120526,0.7468607050496079,0.8263450374420047
UBE3C,-0.16394155228539908,0.15368680791665118,0.268871061898624
REV3L,0.6053522354808987,0.024076947476081825,0.07434298515506108
TENM1,0.9582370847234913,1.0600799849918546e-08,9.263255451463607e-07
PAX7,0.4309595957679944,0.14444537482551584,0.2570622879027576
MASP2,1.1205592606346355,1.4734821567127753e-06,5.209770646867372e-05
IYD,0.6636040487663317,0.08678038598562421,0.1776805417215847
FAM76A,-0.07279134688037514,0.676170273578067,0.7727191392985965
TRAF3IP3,-0.52128126048409,0.08023892069043616,0.16833422004555176
POMT2,-0.1521694231814381,0.29580424406201755,0.4314903249498061
VTA1,0.04867850445261679,0.8035578922887087,0.8682278651265236
MLXIPL,0.8183147274574116,0.02151666473036483,0.06878351006058094
BAZ1B,-0.35433958372547414,0.08744685547068322,0.17859027550551684
RANBP9,-0.42402952428922314,0.0765989392628043,0.16300411797218417
ETV7,-0.8275483785811997,0.0006752127488988007,0.005769738872180314
SPRTN,-0.2741398901213925,0.1539166992621219,0.2690934835430788
METTL13,-1.0342286035696646,7.160953331608496e-05,0.0010969576223983808
DYRK4,-0.3008644513710772,0.2666280820374498,0.40124980852030445
ZNF207,0.08696338511715673,0.6640067003779795,0.7627341684711756
UQCRC1,-0.5504198445620485,0.14488196697970146,0.25763915876464694
STARD3NL,-0.17460434988758333,0.29914323403235904,0.43497183602824135
CD9,-0.869800387830451,0.014718276628335643,0.05365516796001525
HHATL,1.0728565735300184,0.0013732335020211657,0.009769644928715536
NCAPD2,-1.3395759363325497,3.3387086377640945e-08,2.338026696926229e-06
IFFO1,-0.2821257306440059,0.3006342513404567,0.4366659813139046
GIPR,0.6960200404372427,0.0011771949190824249,0.008679113530344305
PHF7,0.41094131106343745,0.06841790750657528,0.15047746827173888
SEMA3G,1.4786398587186098,8.382545270557275e-07,3.3163857253476404e-05
NISCH,0.04392482817535903,0.8751556727191914,0.9182874966226537
STAB1,-0.2910627684333713,0.2562079475917295,0.3897712005676012
FUZ,0.15943668065905348,0.568706844170779,0.6844673886668888
SLC6A13,0.5232940823819825,0.05517276178044181,0.12916274505105643
IDS,1.854088907806645,2.69315572901048e-10,5.162667857933444e-08
PRSS3,0.6166623248915584,0.10665230964688131,0.2062642532027541
ZNF200,-0.34191099603342234,0.08785291365226972,0.17914649539197613
CD4,-0.4161199311100434,0.12602301390347428,0.23292353627294704
LRRC23,0.2362717312562519,0.20174383553829753,0.32749261675380686
BTK,0.2812425650487258,0.2346581160500065,0.3652822257279088
HFE,-0.08812784894155223,0.6820671116144822,0.7768877760967902
SCMH1,-0.7037099256813466,0.005516429970969438,0.02708478265920625
FYN,-0.17859829368115498,0.5097490135362032,0.6348330446183301
HIVEP2,0.46362484394340786,0.016749667222654013,0.05834225508507805
FMO1,0.5328692367739736,0.06511846894476712,0.14500868311101503
TCEB3,-0.18746816253267573,0.3913574143291052,0.5258391037027915
LYPLA2,-0.8041313718850454,0.01448516317026386,0.05315922753835263
CLCN6,0.17682590494734374,0.32914413948758725,0.46392726807079937
MRC2,-0.49844996810915276,0.19527143154784443,0.31927800449467764
NME2,-0.9184669683468103,0.006514253079601513,0.030454398323756966
SLC6A7,0.15184599912611108,0.36086113928998487,0.49536146284066085
TSPAN9,-0.34507413041319435,0.16693225301105308,0.2849018699911808
BTBD7,0.14205440714729622,0.12077618035091107,0.22542344657249358
APBA3,-0.969058179929112,3.934203006102649e-05,0.000688160243835083
MKS1,-0.02326666941198008,0.9153231577230041,0.9464513823862484
ABHD5,0.7707699275966005,0.007109478310042283,0.03233453158525228
KAL1,0.5013521102656773,0.01128841074075034,0.0449156032680523
AKAP8L,-0.35778144646117127,0.03886039686564382,0.10226286753276964
MBTD1,-0.11142322272823169,0.49842009330971415,0.6252572895161747
UTP18,-0.40491967799896056,0.03647535958386602,0.09769213445049829
RNF216,0.027132914888532866,0.8420853169602782,0.8963465407733257
TTC19,0.374713956552128,0.007217458904431966,0.032721969109242875
PTBP1,-0.6691735902555997,0.02667072979661184,0.07927067841648991
DPF1,0.5079954196868723,0.03960872487318134,0.10358570624608959
SYT7,-1.0730616722901032,0.0005606321095120838,0.0050391700075911715
LARS2,-0.26629366151786193,0.1331456425072678,0.24291586084886238
PIK3C2A,0.05922810616916996,0.7855454439490728,0.8554694438628436
PLAUR,-0.7332566166900039,0.06510888428668522,0.14499789373498
ANLN,-1.6656651744303783,1.638602001630581e-05,0.0003503470534975683
WIZ,-0.7170024358328755,0.010196527761893823,0.041771377202554125
RABGAP1,0.0021150418679569682,0.9857775003472431,0.9921749819833683
DCN,1.20139899247767,0.0009319071415632915,0.007313342339374866
QPCTL,0.1401232201134519,0.5928817817981714,0.7050126379863582
PPP5C,-0.3830733588449551,0.24609461896039117,0.37859841180847686
CEP68,0.4274714108125304,5.379875700103266e-05,0.0008790629416315077
MAP4K3,0.0525815717535183,0.831897701388695,0.8893813502053297
ZBTB32,-0.7546175011753573,0.006492355256954209,0.030380292422413427
TYROBP,-1.4051257717931147,0.0029419953383162324,0.017049660412191362
TMEM159,-0.24798515952874833,0.3330615624990114,0.4677104026764346
GABRA3,0.06573463005869734,0.758465344684547,0.8354966564795848
BRCA1,-0.28039269730983696,0.17608105655039952,0.29606601477034467
ERCC1,-0.08457153082811963,0.5785189303827383,0.6928843927513875
CD22,-0.25075598278887057,0.3394479633081404,0.4737656365671532
MBTPS2,-0.15554284786639183,0.33644016628113904,0.47084022706530604
PRICKLE3,-0.14653164827238285,0.5283702761176989,0.650924715545759
LTF,-0.8722750643657227,0.19791794512379549,0.3227387311235734
EXTL3,0.12124499533956001,0.6320822142858253,0.7372947384049052
NR1H4,0.2360940711002175,0.04241192075084109,0.10872030694600691
ELOVL5,0.4722160588074171,0.2209293804061486,0.34973524632977115
ALOX5,-0.44155861677481045,0.146900298998455,0.2602152484814867
KDM5D,-0.006921330828511818,0.934300814681007,0.9599695404522147
CALCOCO1,0.552223217947243,0.04717932144323358,0.11646760375332478
UBR7,-0.3277512356348291,0.1143777535927628,0.21683340902285217
MAP4K5,-0.1924129911322945,0.4013846906091669,0.5353038826717343
EHD3,0.3963081326721092,0.05464885812826148,0.12821308013516214
PSMC4,-0.7738799979837374,0.02508627405245349,0.07635914531958345
MAN2B2,0.011633712972275667,0.9459728331645619,0.9678320935004008
SLC7A14,0.055288781810867604,0.7881534470874978,0.857350088196802
CLDN11,0.9989215911598679,0.0010059138184119242,0.007707987647864954
SLC25A39,-1.3407760617657445,0.0002873070142294281,0.0030878590224508273
MVP,-0.3808828786961769,0.015082304877531066,0.05445996468354643
NUB1,0.00532096631157053,0.9656586340914436,0.9805048862423541
PGM3,-0.4701848319963071,0.0832389221816096,0.17275395137078156
RWDD2A,0.2786815249207646,0.15258328712033514,0.2674855437636809
CLK1,0.33224576407876505,0.1762364560425884,0.2962529519524876
POLR3B,0.3736087934820356,0.03615852723079926,0.09719327006614999
ANGEL1,-0.48002319360772105,0.06534340080364366,0.14535328985785986
RNF14,-0.25812600445427547,0.1282421144325979,0.23599367460648607
DNASE1L1,-0.6857159640105275,0.0004960157759043539,0.004634553725767414
DDX11,-1.5664679603998088,4.2167147294627533e-07,1.8588966201554954e-05
HEBP1,-0.3424026237956208,0.1850032696519719,0.3069991121770654
GPRC5A,-1.1364659874885836,0.005103721585430104,0.025639230077154317
MAMLD1,0.020852400633545987,0.9420358244426124,0.9651833197210248
CD6,-0.5774117180037326,0.043250358820464525,0.1101701016425231
TACC3,-1.4509275739451781,3.399548519319419e-06,0.00010137110703454255
UFL1,0.3315716810035929,0.07734731721894804,0.16398608350938
POLA2,-1.1004265474305686,1.3832409421794024e-06,4.94680903890561e-05
ZC3H3,-0.858525362190063,0.005308137725015376,0.02639435106870252
CAPN1,-1.1914983648969466,0.0008006431695887977,0.006551843005861424
ACPP,0.5208776126635359,0.04655653931392479,0.11544516219695468
MDH1,-0.8615042873356042,0.0006190426701360575,0.005416421238308439
SLC30A9,-0.113660823442443,0.6024319572697385,0.7133913196563284
MTMR11,-0.026644494164993482,0.9223243347000196,0.9515849321766424
COX15,-0.36373977191616547,0.11007464674801842,0.21105516603145147
CCDC88C,-0.2728281917372559,0.3342226272128551,0.4686987918718346
YAF2,-0.13382061729942452,0.4626052039076176,0.592951392851828
ZMYND11,0.30920591915782314,0.24522649810584182,0.37754302322127203
WAS,-0.40455298242448334,0.15364884555958655,0.2688286321978385
DPEP1,-0.23402888921983234,0.37281257910778176,0.5070804765225899
BID,-0.7281066789330506,1.8553206611330694e-06,6.288066551003782e-05
MATR3,-0.1445752955634001,0.3899312589852474,0.5244528109860546
NPC1L1,0.5492731786706788,0.0023070942079583836,0.014210229663361199
XYLT2,-0.27827950606923846,0.060286136254239064,0.1374354317647115
RGPD5,0.34640743600329227,0.01994617697376789,0.06534343440015555
STMN4,0.6947815755002819,0.010125723105767368,0.04155733512331775
NUDCD3,-0.4321898146994778,0.04138206345567157,0.10675095768605919
ISL1,0.6967737187923949,0.001596546476101253,0.010885720729905183
CHDH,-0.20607369207645032,0.3286933308652784,0.4635194052575333
IL20RA,1.5156424444636305,3.992333708304531e-05,0.0006953026245191028
CLCA1,0.20768574724628353,0.04578957390639621,0.11414858460256917
CLCA4,1.1126118863286716,3.338675076372937e-05,0.000604213375498822
GLT8D1,-0.1709431373224115,0.4572275436379092,0.5881592366863335
ATP2C1,-0.09000404907707349,0.7448544995798523,0.8249206948928115
SRCIN1,0.0026608921430399946,0.9922725414127619,0.995802549694929
IGF1,1.5633374851639248,1.6372384121384733e-07,8.502640208568226e-06
SLC38A5,-0.30108505541028263,0.3284363175984425,0.46331656070931215
MAGIX,-0.3427564257752982,0.1137988383467285,0.21595024578345287
RALBP1,-0.0822154596135114,0.4970846524331236,0.6243224187352155
RUFY3,0.3962734370653971,0.020094376543719636,0.06565709311911515
CNTN1,1.2552664502942672,0.000142135663244723,0.0018335318099438017
SLC11A1,-0.5044851049126295,0.14642019983493887,0.2596165131259463
WWTR1,-0.5214892638077284,0.062182000520766396,0.14034069022643045
AGPS,-0.10670885603906255,0.6194332567666236,0.7270567363302193
CXorf56,0.017956150154093464,0.9408443506710173,0.9641787878490874
ATP1A2,1.887259424513222,1.7005729141930574e-08,1.3726150373273924e-06
TTC27,-0.1310606450910048,0.5336800548384479,0.655817899244459
ZNF582,0.6834747232175398,0.000904742830546554,0.007154342912778566
VSIG2,0.814397804887953,0.0007518594713923723,0.006255699646180655
PHLDB1,0.3284025107863835,0.04076366143585381,0.10560299916702628
MARCO,-0.5829584348895949,0.06160271693177037,0.1394697263098411
CYP24A1,0.5972724668624507,0.08651912538341806,0.17729010827446331
PRDM11,0.420022505622462,0.037056886619307255,0.09871170539148752
SYT13,-0.30678921081142363,0.22610916075005255,0.3554710507473839
SNAI2,0.34926719101238035,0.13750178211658057,0.248448933191711
CD74,-1.4580250562393129,0.004161925872601488,0.02209360438128492
HGF,1.0541913512916015,2.979798561257502e-06,9.143204806740958e-05
ZRANB1,0.29448866652983785,0.1072224656093887,0.2069884846621356
NCDN,-0.5992581855656107,0.017248894344768586,0.05952408628797374
GPR124,0.659239600081678,0.06274877617861753,0.14127085287754623
ZFP64,-0.38466427999951236,0.06192988858743663,0.139944558222431
MNAT1,0.15606117959465493,0.5228445351757871,0.6462476616504012
SAMD4A,0.8142092328858204,0.0014164604874833237,0.009992286022267406
RUNX3,-0.633426836558542,0.03209709390928911,0.08937204120101033
MRE11A,0.046920151437491064,0.8377175453057111,0.8932489983621421
PLEKHB1,-0.6332387051823951,0.08984201815638858,0.181881527237485
SERPINB1,0.5696816430026432,0.0008511233710426858,0.006839192078558285
CYP3A43,0.20094180558559982,0.364160170054576,0.4985818757037731
SLC7A9,0.3188514470276719,0.1432424288332204,0.25574564274175426
SPAST,0.2258224437769174,0.4100969654112602,0.5432102294098403
NRXN3,0.8583494426181868,0.0013550828022973799,0.009682090761144032
OSBPL5,-0.002684455612306458,0.991988666000266,0.9957282016791893
AQR,0.438424394133623,0.023946215240247336,0.07405309030596875
CPS1,0.5449105771385576,0.025559684361023093,0.07730602502450595
C8B,0.4938694300535341,0.023864428765375974,0.0739252912032254
FHL1,2.191381649713388,2.22960465492874e-05,0.0004444774621632691
RTFDC1,-0.06627344362083054,0.747220683367851,0.8265529910466767
GABRA1,0.3927219604509172,0.027855028449103272,0.08129979113710102
NLRP2,-0.05128113224828956,0.8706596359102575,0.9158168256202072
SLC45A4,-0.3298387526591351,0.154073974287289,0.269267716106603
RNF10,-0.03580986310227452,0.8288861486080576,0.8871999688302041
ZNF839,-0.06436373812441332,0.6420344754654411,0.7449235430867612
ZDHHC6,-0.20652123666051025,0.4400724979029017,0.5713718409817473
GRAMD1B,0.24344729133410348,0.2689045527739822,0.4037448289964562
RNH1,-0.41466307336516106,0.09211972538633353,0.18519778341647808
NDUFS1,-0.2203928960542969,0.12755232185605503,0.23495065206333005
RB1CC1,-0.3344893003487752,0.1374699200194111,0.2484148941332606
ERP44,0.07696848355313302,0.5651471878440013,0.6816094142649616
ALAS1,0.033729399401740245,0.8941991033568752,0.931695764343349
BIRC3,0.14001978652498437,0.5717519069072636,0.6869298566850676
AKAP11,0.22523637566156252,0.2915494381468103,0.42729968700317894
GLRX2,-0.4754617015866176,0.018211909061426283,0.061804798860115785
SNAPC1,-0.009913297674069899,0.9364503216395261,0.9613151388585707
DERA,-0.2545937404548524,0.284981433700361,0.4205621388680678
STRAP,-0.740211539086082,0.002412500460481403,0.014710690004476711
ABCC2,0.10751517578394676,0.5533884111445351,0.6716994979576558
DEF6,-0.29747692584277186,0.30819042657945234,0.4445888022820724
PLEKHO1,-0.6025360118641094,0.010933584306099595,0.043931063051577304
GCLM,0.054900467301547184,0.7743459365120884,0.8470421985899745
UBR2,-0.29177687156753596,0.14465612799608477,0.25733443757575397
EHD2,0.6143575570565387,0.02523007208171237,0.07662924450617034
DEPDC1,-0.6443679900118076,0.011010518932347934,0.04413417134426305
CCDC28A,-0.015265672650451423,0.9364235107719842,0.9612953171669903
RRAGD,0.16087983071935197,0.4452851050312907,0.5765212936235831
HSF2,-0.04535968901306964,0.869639441477456,0.9153430345779467
PHF20,0.31319411874956415,0.024502632957198567,0.07520676804730861
HSD17B6,-0.19556684524032408,0.3924001515433092,0.5267947832021177
NR1H3,-0.1491684394731756,0.5982705573734615,0.7098855627637164
TYMP,-2.1528260799474186,4.003162963087514e-06,0.00011510095741363785
NCAPH2,-0.8926989847894964,1.5520496915479194e-06,5.4248860349095805e-05
TOMM34,-0.5545005314859224,0.012653798699474956,0.04858485960280657
SEC63,-0.005330597263422554,0.9801247341089938,0.98893252202031
KPNA6,-0.3499839050361828,0.0005536427884632383,0.004989736664813526
VIM,-0.400194896384102,0.3763710449815961,0.510894587467251
RTEL1-TNFRSF6B,-0.6978735723847036,0.014246877366149754,0.05254794298125854
FAS,0.4986753292630568,0.02114034224356587,0.06793709600434711
RNASET2,-0.6120441819492237,0.061275836629304886,0.13887254900493567
CD44,-0.07230989099272112,0.7882574362206581,0.8573981556555723
KCNG1,-1.059667689246131,0.0010964411366967217,0.008213296297178797
AGPAT4,0.25257304579789563,0.35489159204141774,0.489003922723736
SLAMF7,-0.4908594958635373,0.05851259772274639,0.1345368023145815
BTN3A1,-0.11866986832626925,0.6572149492685463,0.757336508823992
MIPEP,0.20950412533137586,0.3230042696690645,0.45988522327917664
PRKCH,0.29623565588561274,0.2698437218049329,0.40463471766287706
INSRR,0.5784809702008314,0.006804305304923757,0.03136579218131259
IFNGR1,0.26924410887378336,0.32324541663100737,0.4600656032469362
B4GALT7,-0.5326618840125725,0.021020397992084796,0.0676923503997629
SH2D2A,-0.5319714939958136,0.08351962559836754,0.17308490774138902
VRK2,-0.5333092764006255,0.0447766577371869,0.11261672802219067
TNFRSF1B,-0.26614523674996793,0.3712820278986484,0.5057286476927845
VEZT,0.15207992335610054,0.2500011941286027,0.3829083980793063
POU2F2,-0.2789216959388878,0.30061622516944786,0.4366549901370455
BRD9,-0.0683194573975916,0.7730256193521444,0.8460447019966123
SNX1,-0.20679364262486466,0.30057927077392166,0.4366492362858169
TBPL1,-0.1272596457009465,0.5586213848609979,0.6763356983696587
ARNTL2,-0.744604378021603,0.00012594248788956036,0.0016773970322096648
BCLAF1,0.8323063515290476,0.0058824159872644145,0.028317316529829988
SLC39A9,-0.20587010783805848,0.4461032137067158,0.5774317246781461
ANK1,0.9572652237019205,0.00292705429932601,0.016982660885639187
IBSP,-0.3503555626913718,0.13612414789143604,0.24675954941120967
TFB1M,-0.6405150641382673,0.00941675529938214,0.03950280693111714
RABEP1,0.4614334294977329,0.007977967351017624,0.03513199312489172
HMGB3,-0.8027004885310216,0.004937695283258272,0.025001051516496245
NUP160,-0.23842883286689975,0.24849440498491668,0.3811826054234426
BAK1,-0.6459419023589232,0.01190437345775305,0.04661819900062538
MUSK,0.7942658458817685,6.322829012668873e-05,0.0009993171048751266
IKZF2,0.1534493841628355,0.578681936643384,0.6929839458177162
GRN,-1.144733327072185,0.0009894320375706466,0.007627773337589128
FAM13B,0.5662059384005471,0.01050223614213051,0.04263743607509145
ARHGAP31,0.12967279588420988,0.533279369241298,0.6554457413779115
CENPQ,-0.019521474119486015,0.8725892281352056,0.9169349737039298
SARS,0.08158495406911026,0.7602137175537009,0.8368263388867501
RANBP3,-0.4925411425354955,0.0024751104633264284,0.01497885278287701
ARID4A,0.731216155697954,0.0028436732790250102,0.01657661991985653
TSSC1,-0.6980721995586068,0.019983816268646513,0.06542347929096883
PNPLA6,-0.5587449650564631,0.009607160077309102,0.040009262999121074
IFT88,0.5774285649316568,0.0019177413675669445,0.012401147363372087
ALG1,-0.6869404796725314,0.0011267814166098294,0.008381218693939435
ZCCHC8,0.07068272991385394,0.7439640374215828,0.8240837184827415
ABCF2,-0.2353363837735185,0.38624081045696446,0.5206699180739199
CHPF2,-1.5430122365832761,3.326959498563848e-06,9.9950801436095e-05
LRRC7,1.0131004299432727,0.0001977858278310609,0.002345191485397441
FUT8,0.7954624001497139,0.04013368100702934,0.10448273586519115
UBA6,-0.423801570412627,0.09131745283118985,0.18391620879076304
GAB2,0.19560302659651985,0.4380768794194788,0.5694997628387619
ATP6V0A1,0.3388780612214326,0.015767855459252276,0.055983440100670266
PIAS1,0.2512986493053,0.23614805338492728,0.3671350591076437
SLC4A7,0.02215531211907562,0.9314073651512464,0.9580733677578728
APBA2,-0.771669015153511,0.002537282699921559,0.015231274702217293
MAP2K3,0.4456176323479104,0.06920500252802349,0.1516851521053773
EFCAB1,1.5388621418482973,1.4702953654487783e-06,5.1954463834409396e-05
TMSB10,-1.9077963941511618,0.00010969601542361959,0.0015018106559065885
ASTE1,0.44109157878141425,0.05729788198062683,0.13265215755593815
RNF19A,0.20669315966936974,0.40899021565934046,0.5421730330665144
PEX3,0.17935416810428295,0.45726207485414316,0.5881684382297182
GABARAPL2,-0.15701538198571452,0.4533200426302846,0.5844373826428753
MYOC,1.4038051598450554,4.290513166534148e-06,0.00012111058092837543
SH3YL1,-0.14724351273377945,0.5799207879711668,0.6940898361444534
FAM136A,-0.3457953628087518,0.1249731975009491,0.23138750100175723
VCL,-0.08262207496891882,0.7468935540995267,0.8263757358604584
DEPDC1B,-0.7127466724002215,0.0034085124213030765,0.018950009029972122
DAPK2,-0.32522532680469673,0.2927536591510749,0.4285573824939326
NSMAF,0.28098501621600835,0.27735718471418364,0.4132084536081217
ADSS,-0.5593689871606005,0.002694218453421945,0.015929071030090572
STAP1,0.004208033993071403,0.974090120098784,0.9852136637197947
TIMP2,-0.2577337328262299,0.4952879912811551,0.6227274350183706
RFC1,0.5150507944058247,0.017209940373486457,0.059461128008652366
TBC1D23,-0.018784928016788882,0.9424253920902385,0.9654111054393906
CUL3,0.3864465860844044,0.05619065679067571,0.13079506351241466
MYOM2,1.355273607904288,4.913747216324436e-05,0.0008148225375716875
OTC,0.11039038468731752,0.07709027405662394,0.16368664968426608
CYP46A1,0.38348482195386646,0.12127625142391317,0.22614678986062411
ZZZ3,-0.1482667831731943,0.43692835420687515,0.5685122500735676
SLC18A1,0.6079486342826431,0.01361250145018297,0.050973128844685925
USP2,1.215204186046497,9.673631554887204e-06,0.00022954031521856322
CASR,0.49173490314625157,0.031823088575433374,0.08890470311218514
TUBG2,0.07551278001059103,0.7980161239281707,0.8644145787908166
RPL26L1,-0.5811011540923796,0.05150667768765119,0.12338274233211127
FLT4,0.3334062878030841,0.1340770731227094,0.244105536336644
